X,Y,fid,gbifID,datasetKey,occurrence,kingdom,phylum,class,order,family,genus,species,infraspeci,taxonRank,scientific,verbatimSc,verbatim_1,countryCod,locality,stateProvi,occurren_1,individual,publishing,decimalLat,decimalLon,coordinate,coordina_1,elevation,elevationA,depth,depthAccur,eventDate,day,month,year,taxonKey,speciesKey,basisOfRec,institutio,collection,catalogNum,recordNumb,identified,dateIdenti,license,rightsHold,recordedBy,typeStatus,establishm,lastInterp,mediaType,issue,field_51,field_52,field_53,field_54,field_55,field_56,field_57,icon_url
-78.48015,-0.680038,"76",3209582414,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1076008082,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1998/11/10 00:00:00.000,"10","11","1998","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1076008082,,,,CC_BY_4_0,,obsr46720,,,2022-11-24T21:17:04.269Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"77",3207486676,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1057312893,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2001/02/12 00:00:00.000,"12","2","2001","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1057312893,,,,CC_BY_4_0,,obsr669608,,,2022-11-24T20:55:56.226Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"78",3206281194,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS987335828,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"3",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/10/24 00:00:00.000,"24","10","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS987335828,,,,CC_BY_4_0,,obsr1147494,,,2022-11-24T20:55:24.220Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"79",3204626679,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1002167828,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,1991/04/15 00:00:00.000,"15","4","1991","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1002167828,,,,CC_BY_4_0,,obsr477997,,,2022-11-24T20:58:50.532Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"80",3198054245,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_CAN:OBS1031909918,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"15",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2002/04/01 00:00:00.000,"1","4","2002","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_CAN,OBS1031909918,,,,CC_BY_4_0,,obsr58603,,,2022-11-24T20:55:17.232Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.58933,-1.100167,"81",3193966531,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS1024763180,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Yambo,Cotopaxi,PRESENT,"6",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.100167,-78.58933,,,,,,,2020/12/05 00:00:00.000,"5","12","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS1024763180,,,,CC_BY_4_0,,obsr1179657,,,2022-11-24T20:59:06.091Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"82",3173415308,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS961944764,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/11/16 00:00:00.000,"16","11","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS961944764,,,,CC_BY_4_0,,obsr670444,,,2022-11-24T21:08:32.631Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.435104,-0.682976,"83",3171594797,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS955695310,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Volcan Cotopaxi,Pichincha,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.682976,-78.435104,,,,,,,1984/06/24 00:00:00.000,"24","6","1984","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS955695310,,,,CC_BY_4_0,,obsr417998,,,2022-11-24T20:59:25.456Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"84",3144891220,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS853802268,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"7",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2020/01/18 00:00:00.000,"18","1","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS853802268,,,,CC_BY_4_0,,obsr283640,,,2022-11-24T21:16:05.776Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"85",3135528573,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS870374765,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"4",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2020/02/16 00:00:00.000,"16","2","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS870374765,,,,CC_BY_4_0,,obsr421194,,,2022-11-24T21:10:43.700Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.425476,-0.903676,"86",3133687053,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS857379779,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Llanganates,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.903676,-78.425476,,,,,,,2020/01/28 00:00:00.000,"28","1","2020","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS857379779,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T20:53:59.228Z,,,,,,,,,,./0.png
-78.444851,-0.618042,"87",3058954588,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/70561875,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Pichincha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.618042,-78.444851,2626,,,,,,2010/10/20 10:35:00.000,"20","10","2010","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"70561875",,dickcannings,2021-03-04T17:24:20,CC_BY_NC_4_0,dickcannings,dickcannings,,,2023-01-08T06:52:35.907Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.464607,-0.619928,"88",2860106286,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/58307741,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,,Pichincha,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,-0.619928,-78.464607,2169,,,,,,2019/08/10 14:00:00.000,"10","8","2019","2498068","2498065",HUMAN_OBSERVATION,iNaturalist,Observations,"58307741",,paulina_guarderas,2020-09-02T04:15:33,CC_BY_NC_4_0,paulina_guarderas,paulina_guarderas,,,2023-01-08T06:55:12.038Z,StillImage,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.493695,-0.643105,"89",2843841312,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/181583499,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"6",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.643105,-78.493695,100,,,,,,2019/10/27 00:00:00.000,"27","10","2019","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.181583499,,,,CC_BY_NC_4_0,Stichting Observation International,User 59192,,,2022-12-19T19:57:05.773Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.464206,-0.657055,"90",2838834145,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/71110212,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"10",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.657055,-78.464206,,,,,,,2012/09/10 00:00:00.000,"10","9","2012","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.71110212,,,,CC_BY_NC_4_0,Stichting Observation International,User 81103,,,2022-12-19T19:56:46.440Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.420925,-0.734176,"91",2832588518,8a863029-f435-446a-821e-275f4f641165,https://observation.org/observation/97331060,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Ecuador - Parque Nacional Cotopaxi,,PRESENT,"1",c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f,-0.734176,-78.420925,100,,,,,,2014/12/16 00:00:00.000,"16","12","2014","2498068","2498065",HUMAN_OBSERVATION,,Observations,OBS.97331060,,,,CC_BY_NC_4_0,Stichting Observation International,User 4143,,,2022-12-19T19:55:56.939Z,,COORDINATE_ROUNDED,OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT,,,,,,,./0.png
-78.48015,-0.680038,"92",2801948079,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS832343895,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/07/24 00:00:00.000,"24","7","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS832343895,,,,CC_BY_4_0,,obsr1015629,,,2022-11-24T21:15:24.368Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"93",2801556800,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS860816135,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/05/18 00:00:00.000,"18","5","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS860816135,,,,CC_BY_4_0,,obsr885579,,,2022-11-24T20:53:04.212Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"94",2799206251,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS933316939,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2016/05/10 00:00:00.000,"10","5","2016","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS933316939,,,,CC_BY_4_0,,obsr632486,,,2022-11-24T21:06:05.722Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"95",2799183066,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS872315758,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/03/20 00:00:00.000,"20","3","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS872315758,,,,CC_BY_4_0,,obsr955508,,,2022-11-24T21:15:56.697Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.85742,-1.238045,"96",2797642976,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS836271388,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Loma Gorda,Tungurahua,PRESENT,"15",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.238045,-78.85742,,,,,,,2019/12/08 00:00:00.000,"8","12","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS836271388,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T20:52:41.797Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.4984,-0.6416,"97",2794732995,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS869765616,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Limpiopungo Lake,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.6416,-78.4984,,,,,,,2017/09/06 00:00:00.000,"6","9","2017","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS869765616,,,,CC_BY_4_0,,obsr1182538,,,2022-11-24T20:53:23.486Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"98",2791051122,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS880580734,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"20",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2016/07/24 00:00:00.000,"24","7","2016","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS880580734,,,,CC_BY_4_0,,obsr925994,,,2022-11-24T20:56:25.407Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.8648,-1.412897,"99",2790823950,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS777924114,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,El Salado-El Arenal,Tungurahua,PRESENT,"3",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.412897,-78.8648,,,,,,,2019/06/22 00:00:00.000,"22","6","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS777924114,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T21:12:56.826Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.47347,-0.61422,"100",2790591530,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS845662381,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Laguna de Limpiopungo,Pichincha,PRESENT,"7",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.61422,-78.47347,,,,,,,2019/12/30 00:00:00.000,"30","12","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS845662381,,,,CC_BY_4_0,,obsr174363,,,2022-11-24T20:56:25.286Z,,,,,,,,,,./0.png
-78.85722,-0.946951,"101",2790388963,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS837836259,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Tigua,Cotopaxi,PRESENT,"8",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.946951,-78.85722,,,,,,,2015/07/08 00:00:00.000,"8","7","2015","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS837836259,,,,CC_BY_4_0,,obsr1461465,,,2022-11-24T21:09:33.563Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"102",2786019405,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS938602751,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,,e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2000/07/21 00:00:00.000,"21","7","2000","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS938602751,,,,CC_BY_4_0,,obsr147141,,,2022-11-24T21:13:48.731Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"103",2782406409,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS894496197,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"2",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2013/11/16 00:00:00.000,"16","11","2013","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS894496197,,,,CC_BY_4_0,,obsr884515,,,2022-11-24T21:04:32.042Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"104",2782033995,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS763187415,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"6",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/05/17 00:00:00.000,"17","5","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS763187415,,,,CC_BY_4_0,,obsr429931,,,2022-11-24T21:06:10.557Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.439224,-0.681663,"105",2761203834,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS826235128,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"Cotopaxi National Park, Mejia EC-Pichincha (-0.6817,-78.4392)",Cotopaxi,PRESENT,"4",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.681663,-78.439224,,,,,,,2019/11/03 00:00:00.000,"3","11","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS826235128,,,,CC_BY_4_0,,obsr616723,,,2022-11-24T20:53:41.701Z,,,,,,,,,,./0.png
-78.48015,-0.680038,"106",2760641212,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS761136956,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"6",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/05/06 00:00:00.000,"6","5","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS761136956,,,,CC_BY_4_0,,obsr360198,,,2022-11-24T21:12:26.313Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"107",2758176797,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS714071935,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"4",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/02/09 00:00:00.000,"9","2","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS714071935,,,,CC_BY_4_0,,obsr447173,,,2022-11-24T21:06:16.301Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"108",2758082349,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS764876000,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"6",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/05/17 00:00:00.000,"17","5","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS764876000,,,,CC_BY_4_0,,obsr1209874,,,2022-11-24T20:53:25.188Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"109",2757652638,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS742019199,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"5",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/04/20 00:00:00.000,"20","4","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS742019199,,,,CC_BY_4_0,,obsr528710,,,2022-11-24T21:10:11.321Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.48015,-0.680038,"110",2755885147,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS797037863,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,PN Cotopaxi--general area,Cotopaxi,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.680038,-78.48015,,,,,,,2019/08/22 00:00:00.000,"22","8","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS797037863,,,,CC_BY_4_0,,obsr1433305,,,2022-11-24T20:57:21.999Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
-78.61,-0.93,"111",2747061907,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS759270193,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,"Parque urbano 1, Latacunga",Cotopaxi,PRESENT,"3",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.93,-78.61,,,,,,,2019/05/13 00:00:00.000,"13","5","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS759270193,,,,CC_BY_4_0,,obsr1363726,,,2022-11-24T20:58:32.815Z,,,,,,,,,,./0.png
-78.43414,-0.669374,"112",2746501077,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD_AU:OBS764428328,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,Cotopaxi National park,Pichincha,PRESENT,"4",e2e717bf-551a-4917-bdc9-4fa0f342c530,-0.669374,-78.43414,,,,,,,2019/05/18 00:00:00.000,"18","5","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD_AU,OBS764428328,,,,CC_BY_4_0,,obsr1216649,,,2022-11-24T21:03:32.966Z,,,,,,,,,,./0.png
-78.8648,-1.412897,"113",2740081197,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS774387008,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas flavirostris,,SPECIES,"Anas andium (P.L.Sclater & Salvin, 1873)",Anas andium,,EC,El Salado-El Arenal,Tungurahua,PRESENT,"1",e2e717bf-551a-4917-bdc9-4fa0f342c530,-1.412897,-78.8648,,,,,,,2019/06/12 00:00:00.000,"12","6","2019","2498068","2498065",HUMAN_OBSERVATION,CLO,EBIRD,OBS774387008,,,,CC_BY_4_0,,obsr1206432,,,2022-11-24T21:07:35.587Z,,COORDINATE_ROUNDED,,,,,,,,./0.png
